HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
4202,E00000035,5,-2,6,3,-2,4,3,2,-1,2,3,6,1
650,E00000010,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
4617,E00166756,5,-2,5,1,-2,1,1,1,-1,2,1,4,1
1714,E00000020,5,-2,2,1,-2,1,4,2,-1,2,3,2,3
5270,E00166758,5,-2,3,2,-2,3,5,1,-1,2,2,2,2
1915,E00000021,5,-2,3,1,-2,1,4,2,-1,2,1,2,1
3510,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
1093,E00000016,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
2940,E00000026,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
2733,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4353,E00166755,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
5460,E00166759,5,-2,5,1,-2,1,3,1,-1,2,5,2,1
4566,E00166756,5,-2,2,1,-2,1,1,1,-1,2,4,2,2
2185,E00000023,5,-2,5,1,-2,1,2,1,-1,2,3,2,1
3477,E00000028,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
631,E00000010,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
3885,E00000031,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
105,E00000001,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
5214,E00166758,5,-2,2,3,-2,2,5,1,-1,2,1,2,1
3976,E00000032,5,-2,5,2,-2,2,2,1,-1,2,3,2,1
1670,E00000019,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1
213,E00000003,5,-2,6,1,-2,1,5,1,-1,2,1,2,1
3285,E00000027,-2,27,-2,-1,8,-1,-1,-1,-1,2,-1,-1,1
2899,E00000026,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3363,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
875,E00000013,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3441,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2926,E00000026,5,-2,6,1,-2,1,3,1,-1,1,9,2,1
4789,E00166757,5,-2,2,1,-2,1,5,3,-1,2,2,3,2
262,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
233,E00000003,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4112,E00000035,5,-2,3,1,-2,1,3,1,-1,2,9,7,2
2489,E00000025,5,-2,2,1,-2,1,1,1,-1,2,1,2,2
2671,E00000025,5,-2,6,3,-2,2,4,2,-1,2,1,4,1
3398,E00000028,5,-2,2,2,-2,2,3,3,-1,1,2,2,1
768,E00000012,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
5171,E00166758,5,-2,2,2,-2,2,3,1,-1,2,4,2,1
4433,E00166755,5,-2,6,2,-2,2,4,2,-1,2,4,6,2
782,E00000012,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
297,E00000005,5,-2,2,1,-2,1,4,2,-1,2,2,8,1
2896,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
64,E00000001,5,-2,3,1,-2,1,6,3,-1,2,2,2,2
4531,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
802,E00000013,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
2514,E00000025,5,-2,2,1,-2,1,4,2,-1,2,9,2,3
326,E00000005,5,-2,3,2,-2,2,2,1,-1,2,1,2,1
2935,E00000026,5,-2,6,1,-2,1,3,1,-1,2,1,4,2
1069,E00000016,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
4627,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
1752,E00000020,5,-2,3,5,-2,3,4,3,-1,2,1,2,2
1448,E00000018,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
861,E00000013,5,-2,3,2,-2,3,4,2,-1,2,4,2,1
4621,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
506,E00000007,5,-2,3,4,-2,2,4,2,-1,2,9,2,2
61,E00000001,5,-2,3,2,-2,2,5,3,-1,2,2,8,1
3926,E00000031,5,-2,5,2,-2,4,4,1,-1,2,3,6,1
3406,E00000028,5,-2,3,1,-2,1,3,1,-1,1,1,2,3
1338,E00000017,5,-2,3,2,-2,4,5,3,-1,2,1,2,2
3494,E00000028,5,-2,6,2,-2,4,4,2,-1,2,9,7,1
1740,E00000020,5,-2,3,3,-2,2,3,1,-1,2,2,2,1
594,E00000010,5,-2,3,1,-2,1,2,1,-1,2,2,5,2
3225,E00000027,5,-2,6,5,-2,2,2,1,-1,2,6,4,1
1991,E00000021,5,-2,6,3,-2,2,4,1,-1,2,2,2,1
1149,E00000016,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
5568,E00166759,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4911,E00166757,5,-2,6,1,-2,1,3,2,-1,1,1,2,2
588,E00000010,5,-2,2,1,-2,1,3,1,-1,2,9,2,1
3206,E00000027,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
2065,E00000022,5,-2,2,4,-2,3,5,3,-1,2,1,2,2
3438,E00000028,5,-2,6,1,-2,1,2,1,-1,2,4,2,1
1881,E00000021,5,-2,2,2,-2,4,4,2,-1,2,4,6,2
2210,E00000023,5,-2,5,2,-2,2,4,3,-1,2,6,8,2
517,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4181,E00000035,5,-2,6,1,-2,1,3,2,-1,1,1,2,2
5478,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
1985,E00000021,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
440,E00000005,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
4691,E00166756,5,-2,6,5,-2,2,3,2,-1,2,1,4,1
1790,E00000020,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
3293,E00000027,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4923,E00166757,5,-2,6,1,-2,1,3,2,-1,2,3,4,1
1564,E00000018,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3561,E00000029,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
2603,E00000025,5,-2,6,1,-2,1,3,2,-1,2,3,4,2
1078,E00000016,5,-2,2,2,-2,2,2,1,-1,2,4,2,1
1923,E00000021,5,-2,3,2,-2,4,4,2,-1,2,1,2,1
5415,E00166759,5,-2,3,1,-2,1,1,1,-1,2,2,2,1
4948,E00166757,5,-2,6,1,-2,1,4,1,-1,1,1,4,1
5387,E00166759,5,-2,2,1,-2,1,2,1,-1,2,5,2,1
2461,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1062,E00000014,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
2981,E00000026,5,-2,6,1,-2,1,5,1,-1,2,1,4,1
1860,E00000021,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
3732,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
5086,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2983,E00000026,5,-2,6,3,-2,2,5,2,-1,2,9,4,1
3507,E00000028,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
1005,E00000014,5,-2,5,1,-2,1,2,1,-1,2,5,7,1
4245,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1318,E00000017,5,-2,3,3,-2,2,1,1,-1,2,1,2,2
353,E00000005,5,-2,3,2,-2,2,4,1,-1,2,2,2,1
3094,E00000027,5,-2,3,1,-2,1,1,1,-1,2,1,2,1
4431,E00166755,5,-2,6,2,-2,2,4,2,-1,2,2,4,1
4172,E00000035,5,-2,6,5,-2,3,2,2,-1,2,2,3,1
713,E00000012,5,-2,5,2,-2,2,2,1,-1,2,3,2,2
4705,E00166756,5,-2,6,5,-2,2,4,2,-1,2,1,5,1
3534,E00000028,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4227,E00000035,5,-2,6,2,-2,3,4,1,-1,2,2,6,1
879,E00000013,5,-2,6,1,-2,1,2,1,-1,2,9,2,2
2346,E00000024,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
4438,E00166755,5,-2,6,3,-2,2,4,2,-1,2,2,6,1
3895,E00000031,5,-2,5,1,-2,1,3,1,-1,2,2,5,2
4094,E00000035,5,-2,2,2,-2,2,2,1,-1,2,9,6,1
2906,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
5062,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1313,E00000017,5,-2,2,2,-2,3,6,4,-1,2,1,2,3
764,E00000012,5,-2,5,2,-2,3,3,1,-1,2,6,3,1
1195,E00000016,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
1066,E00000016,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
5532,E00166759,5,-2,6,5,-2,3,4,3,-1,2,1,2,1
2833,E00000026,5,-2,2,1,-2,1,3,2,-1,2,2,2,3
2741,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4208,E00000035,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
1722,E00000020,5,-2,2,2,-2,2,4,2,-1,2,3,4,2
4357,E00166755,2,-2,6,1,-2,1,2,1,-1,2,2,6,1
4777,E00166757,5,-2,2,1,-2,1,4,1,-1,2,1,6,2
1053,E00000014,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
1264,E00000017,5,-2,2,1,-2,1,1,1,-1,2,1,2,2
841,E00000013,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
2905,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3460,E00000028,5,-2,6,1,-2,1,3,1,-1,1,9,2,1
3578,E00000029,5,-2,5,3,-2,2,1,1,-1,2,3,6,1
1482,E00000018,5,-2,2,2,-2,4,5,3,-1,2,3,2,2
5206,E00166758,5,-2,2,2,-2,2,4,2,-1,2,3,2,2
4004,E00000032,5,-2,5,4,-2,2,3,2,-1,2,3,2,2
2897,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2238,E00000023,5,-2,6,2,-2,2,5,2,-1,2,1,2,3
4412,E00166755,5,-2,6,5,-2,2,3,2,-1,2,1,4,1
4077,E00000032,5,-2,5,2,-2,2,6,1,-1,2,2,7,1
4589,E00166756,5,-2,3,1,-2,1,1,1,-1,2,4,2,1
4385,E00166755,5,-2,6,1,-2,1,3,1,-1,1,9,2,1
5412,E00166759,5,-2,2,5,-2,2,4,3,-1,2,1,2,1
190,E00000003,4,-2,3,1,-2,1,6,4,-1,2,2,2,1
5341,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5315,E00166758,5,-2,6,3,-2,3,3,2,-1,2,1,2,1
2830,E00000026,5,-2,2,1,-2,1,3,1,-1,2,9,2,3
2955,E00000026,5,-2,6,5,-2,2,3,2,-1,2,1,6,1
937,E00000014,5,-2,2,1,-2,1,2,1,-1,2,2,3,1
3019,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2986,E00000026,-2,14,-2,-1,18,-1,-1,-1,-1,2,-1,-1,1
2948,E00000026,5,-2,6,3,-2,2,3,1,-1,2,1,4,1
3815,E00000030,5,-2,5,2,-2,4,4,2,-1,2,4,6,2
1115,E00000016,5,-2,2,2,-2,2,4,1,-1,2,1,2,1
3166,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2727,E00000025,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
2782,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
347,E00000005,5,-2,3,2,-2,2,3,2,-1,2,1,6,3
2703,E00000025,5,-2,6,5,-2,2,6,4,-1,2,2,2,1
5304,E00166758,5,-2,6,2,-2,2,3,2,-1,2,7,2,1
3740,E00000030,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
4798,E00166757,5,-2,3,2,-2,2,2,1,-1,2,2,3,1
2881,E00000026,5,-2,3,2,-2,2,4,2,-1,2,4,2,3
5328,E00166758,5,-2,6,3,-2,2,4,1,-1,2,3,4,1
2068,E00000022,5,-2,3,3,-2,2,3,2,-1,2,2,2,2
2303,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
291,E00000005,5,-2,2,1,-2,1,4,1,-1,2,1,2,2
3656,E00000029,5,-2,6,3,-2,2,3,1,-1,2,1,6,1
2597,E00000025,5,-2,6,1,-2,1,3,2,-1,2,5,2,1
2286,E00000024,5,-2,3,2,-2,2,6,4,-1,2,2,2,1
3873,E00000031,5,-2,2,1,-2,1,4,2,-1,2,6,2,2
3829,E00000030,5,-2,5,3,-2,4,5,2,-1,2,7,2,1
3777,E00000030,5,-2,5,1,-2,1,2,1,-1,2,8,4,1
3553,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
314,E00000005,5,-2,2,2,-2,2,5,1,-1,2,1,2,2
1420,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2968,E00000026,5,-2,6,3,-2,2,4,1,-1,2,1,2,1
3503,E00000028,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
2533,E00000025,5,-2,3,1,-2,1,3,2,-1,2,3,3,1
589,E00000010,5,-2,2,3,-2,3,4,1,-1,2,3,2,2
2895,E00000026,5,-2,6,1,-2,1,2,1,-1,1,2,4,1
3339,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5091,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1173,E00000016,5,-2,3,2,-2,2,4,2,-1,2,1,2,2
1987,E00000021,5,-2,6,1,-2,1,4,2,-1,2,1,4,2
4296,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3728,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
187,E00000003,5,-2,3,2,-2,4,5,4,-1,2,1,2,2
4237,E00000035,5,-2,6,1,-2,1,6,4,-1,2,3,5,1
1206,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
5207,E00166758,5,-2,2,2,-2,2,4,2,-1,2,1,4,1
3638,E00000029,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
2640,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
2921,E00000026,5,-2,6,3,-2,2,2,1,-1,2,2,2,2
127,E00000003,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
1929,E00000021,5,-2,3,3,-2,3,6,4,-1,2,2,2,1
124,E00000003,5,-2,2,1,-2,1,5,2,-1,2,1,2,1
231,E00000003,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
1521,E00000018,5,-2,3,1,-2,1,6,1,-1,2,2,2,1
1163,E00000016,5,-2,3,1,-2,1,4,1,-1,2,2,2,1
3849,E00000030,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
1791,E00000020,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
5287,E00166758,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
4712,E00166756,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1248,E00000016,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1955,E00000021,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
3451,E00000028,5,-2,6,3,-2,2,2,1,-1,2,9,2,2
490,E00000007,5,-2,2,2,-2,2,4,1,-1,2,1,6,2
4857,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4972,E00166757,5,-2,6,3,-2,2,4,2,-1,2,1,4,1
935,E00000014,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
200,E00000003,5,-2,3,2,-2,3,6,4,-1,2,1,2,1
4088,E00000032,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1999,E00000021,5,-2,6,2,-2,2,4,2,-1,2,5,2,1
80,E00000001,5,-2,5,1,-2,1,6,2,-1,2,2,2,2
4535,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3593,E00000029,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
488,E00000007,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
3351,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1853,E00000021,5,-2,2,4,-2,2,3,2,-1,2,1,2,1
3596,E00000029,5,-2,5,1,-2,1,3,1,-1,2,5,2,1
4966,E00166757,5,-2,6,2,-2,2,4,2,-1,1,1,2,1
947,E00000014,5,-2,3,1,-2,1,1,1,-1,1,2,2,1
2157,E00000023,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
1228,E00000016,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
2466,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
23,E00000001,5,-2,2,2,-2,2,5,2,-1,2,1,2,3
2973,E00000026,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
1061,E00000014,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3792,E00000030,5,-2,5,1,-2,1,3,2,-1,2,7,7,2
5324,E00166758,5,-2,6,1,-2,1,4,3,-1,2,4,2,1
5561,E00166759,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
551,E00000007,5,-2,6,1,-2,1,4,3,-1,2,2,2,2
28,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,2,1
518,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3914,E00000031,5,-2,5,1,-2,1,4,2,-1,2,2,2,1
4373,E00166755,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
4348,E00166755,5,-2,5,4,-2,2,2,1,-1,2,6,7,2
2797,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4649,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,6,1
4396,E00166755,5,-2,6,1,-2,1,3,2,-1,2,7,2,1
4616,E00166756,5,-2,3,1,-2,1,6,3,-1,2,2,4,1
3264,E00000027,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
1878,E00000021,5,-2,2,2,-2,3,4,2,-1,2,1,2,1
3086,E00000027,5,-2,2,2,-2,2,5,2,-1,2,1,2,1
5054,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3568,E00000029,5,-2,3,1,-2,1,3,2,-1,2,2,2,1
4024,E00000032,5,-2,5,2,-2,2,4,1,-1,2,2,6,3
1007,E00000014,5,-2,5,1,-2,1,2,1,-1,2,8,8,1
948,E00000014,5,-2,3,1,-2,1,1,1,-1,2,1,2,1
2073,E00000022,5,-2,3,2,-2,2,4,2,-1,2,2,2,1
4472,E00166755,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
4607,E00166756,5,-2,3,3,-2,2,3,2,-1,2,2,2,3
2132,E00000022,5,-2,5,2,-2,4,4,3,-1,1,2,2,2
971,E00000014,5,-2,5,1,-2,1,1,1,-1,2,7,2,1
3343,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4232,E00000035,5,-2,6,5,-2,2,5,1,-1,2,2,4,1
5090,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
608,E00000010,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
5199,E00166758,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
822,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,4,1
1685,E00000020,5,-2,2,1,-2,1,2,1,-1,2,3,2,2
1273,E00000017,5,-2,2,3,-2,2,4,2,-1,2,4,2,1
2432,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3261,E00000027,5,-2,6,1,-2,1,4,2,-1,2,3,4,1
1647,E00000019,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
826,E00000013,5,-2,2,2,-2,2,2,1,-1,2,1,2,2
211,E00000003,5,-2,6,2,-2,3,4,2,-1,2,4,2,2
469,E00000005,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4102,E00000035,5,-2,2,1,-2,1,4,2,-1,2,8,2,1
3709,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2910,E00000026,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4262,E00000035,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3383,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1188,E00000016,5,-2,5,2,-2,3,4,2,-1,2,1,2,1
3983,E00000032,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
3136,E00000027,5,-2,3,2,-2,4,4,2,-1,2,2,2,2
4239,E00000035,5,-2,6,5,-2,4,6,4,-1,2,1,4,1
1217,E00000016,5,-2,6,2,-2,2,2,1,-1,2,2,4,2
4055,E00000032,5,-2,5,2,-2,3,5,3,-1,2,7,2,1
1910,E00000021,5,-2,3,3,-2,2,3,2,-1,2,1,2,3
852,E00000013,5,-2,3,3,-2,2,3,2,-1,2,2,2,2
1665,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2471,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3515,E00000028,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2417,E00000024,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
4001,E00000032,5,-2,5,4,-2,2,3,1,-1,2,6,6,2
5226,E00166758,5,-2,2,1,-2,1,6,1,-1,2,2,2,2
1468,E00000018,5,-2,2,2,-2,2,3,2,-1,2,3,5,3
3269,E00000027,5,-2,6,3,-2,3,4,1,-1,2,3,6,1
627,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
4688,E00166756,5,-2,6,2,-2,2,3,2,-1,2,9,2,1
4520,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5277,E00166758,5,-2,5,1,-2,1,3,1,-1,2,5,2,2
745,E00000012,5,-2,5,2,-2,2,3,1,-1,2,4,2,1
1596,E00000019,5,-2,2,1,-2,1,4,2,-1,2,4,2,1
4063,E00000032,5,-2,5,2,-2,4,5,3,-1,2,4,2,1
319,E00000005,5,-2,2,2,-2,4,5,3,-1,2,1,2,3
3603,E00000029,5,-2,5,1,-2,1,3,1,-1,2,8,4,1
1183,E00000016,5,-2,5,1,-2,1,2,1,-1,2,3,2,1
3021,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
288,E00000005,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
4360,E00166755,5,-2,6,1,-2,1,2,1,-1,2,2,2,3
1808,E00000020,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3273,E00000027,4,-2,6,3,-2,2,5,2,-1,2,5,2,1
3779,E00000030,5,-2,5,1,-2,1,2,1,-1,2,7,6,2
613,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
707,E00000012,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
1518,E00000018,5,-2,3,2,-2,4,5,2,-1,2,1,2,1
4700,E00166756,5,-2,6,1,-2,1,4,2,-1,2,2,8,1
2159,E00000023,5,-2,2,1,-2,1,4,3,-1,2,4,2,1
3178,E00000027,5,-2,6,1,-2,1,2,1,-1,2,7,2,1
1774,E00000020,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4620,E00166756,5,-2,5,5,-2,2,4,2,-1,2,2,4,2
1406,E00000017,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2564,E00000025,5,-2,6,1,-2,1,1,1,-1,2,1,3,1
4635,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
1529,E00000018,5,-2,5,3,-2,3,5,3,-1,2,1,4,1
1925,E00000021,5,-2,3,2,-2,4,4,2,-1,2,1,2,2
1276,E00000017,5,-2,2,4,-2,4,4,2,-1,2,1,2,1
3380,E00000027,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2579,E00000025,5,-2,6,1,-2,1,2,1,-1,2,2,2,3
4414,E00166755,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
210,E00000003,5,-2,6,3,-2,2,4,3,-1,2,1,4,1
2216,E00000023,5,-2,5,4,-2,3,4,2,-1,2,7,2,1
1052,E00000014,5,-2,6,3,-2,2,3,1,-1,2,2,6,1
4753,E00166757,5,-2,2,1,-2,1,3,1,-1,2,2,2,2
2360,E00000024,5,-2,6,1,-2,1,4,3,-1,1,1,2,3
2592,E00000025,5,-2,6,1,-2,1,3,2,-1,1,2,2,2
3048,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4174,E00000035,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
235,E00000003,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2448,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
413,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,6,1
3702,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2569,E00000025,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4715,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
459,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
116,E00000003,5,-2,2,2,-2,2,2,1,-1,2,4,8,2
2806,E00000025,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
1449,E00000018,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
4155,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3027,E00000026,-2,-2,-1,-1,-2,0,5,1,-1,1,-1,-1,1
665,E00000012,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
3297,E00000027,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
999,E00000014,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
1629,E00000019,5,-2,5,1,-2,1,3,1,-1,2,3,2,2
1320,E00000017,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
3952,E00000032,5,-2,5,1,-2,1,1,1,-1,2,7,2,1
4188,E00000035,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
625,E00000010,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
2582,E00000025,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
2112,E00000022,5,-2,5,2,-2,2,4,2,-1,2,1,2,2
5405,E00166759,5,-2,2,1,-2,1,4,1,-1,2,3,2,2
5252,E00166758,5,-2,3,2,-2,2,3,1,-1,2,1,2,3
2096,E00000022,5,-2,5,1,-2,1,1,1,-1,2,5,2,1
1327,E00000017,5,-2,3,4,-2,2,4,2,-1,2,2,2,2
1984,E00000021,5,-2,6,1,-2,1,4,1,-1,2,1,4,1
3068,E00000027,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
538,E00000007,5,-2,6,1,-2,1,3,2,-1,2,2,6,2
1031,E00000014,5,-2,6,1,-2,1,1,1,-1,2,6,6,1
2902,E00000026,5,-2,6,1,-2,1,2,1,-1,2,4,3,1
3437,E00000028,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
2562,E00000025,5,-2,6,1,-2,1,1,1,-1,2,9,2,1
4275,E00000035,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
1654,E00000019,5,-2,6,2,-2,2,4,2,-1,2,2,2,1
